,Timestamp,rain,temperature,oil_price,subtotal,transaction_count,workforce_type_1,workforce_type_2,workforce_type_3,workforce_type_4,holiday
0,2023-01-10 10:00:00,0.3,12.4,80.1,842.76,13,1.0,3.0,4.0,0.0,0
1,2023-01-10 11:00:00,0.1,12.9,80.1,946.85,34,1.0,3.0,4.0,0.0,False
2,2023-01-10 12:00:00,0.0,13.2,80.1,1519.91,42,1.0,3.0,4.0,0.0,False
3,2023-01-10 13:00:00,0.0,13.5,80.1,2171.18,66,1.0,3.0,4.0,0.0,False
4,2023-01-10 14:00:00,0.0,13.2,80.1,1713.80,36,1.0,3.0,4.0,0.0,False
5,2023-01-10 15:00:00,0.4,13.1,80.1,732.10,25,1.0,3.0,4.0,0.0,False
6,2023-01-10 16:00:00,1.3,10.3,80.1,1518.91,32,1.0,3.0,4.0,0.0,False
7,2023-01-10 17:00:00,2.6,9.4,80.1,945.25,26,1.0,3.0,4.0,0.0,False
8,2023-01-10 18:00:00,0.0,8.5,80.1,174.04,5,1.0,3.0,4.0,0.0,False
9,2023-01-11 10:00:00,1.4,6.0,82.67,312.24,11,1.0,3.0,4.0,0.0,False
10,2023-01-11 11:00:00,0.4,5.9,82.67,1437.94,34,1.0,3.0,4.0,0.0,False
11,2023-01-11 12:00:00,1.2,5.7,82.67,904.22,43,1.0,3.0,4.0,0.0,False
12,2023-01-11 13:00:00,0.2,6.1,82.67,2030.65,62,1.0,3.0,4.0,0.0,False
13,2023-01-11 14:00:00,0.0,6.5,82.67,1300.50,48,1.0,3.0,4.0,0.0,False
14,2023-01-11 15:00:00,0.0,7.1,82.67,1725.25,37,1.0,3.0,4.0,0.0,False
15,2023-01-11 16:00:00,0.0,6.6,82.67,1494.21,43,1.0,3.0,4.0,0.0,False
16,2023-01-11 17:00:00,0.0,7.0,82.67,1191.63,34,1.0,3.0,4.0,0.0,False
17,2023-01-11 18:00:00,0.0,6.7,82.67,0,0,1.0,3.0,4.0,0.0,False
18,2023-01-12 10:00:00,0.0,8.0,84.03,972.27,21,1.0,3.0,4.0,0.0,False
19,2023-01-12 11:00:00,0.0,8.5,84.03,697.88,14,1.0,3.0,4.0,0.0,False
20,2023-01-12 12:00:00,0.0,8.2,84.03,1273.41,39,1.0,3.0,4.0,1.0,False
21,2023-01-12 13:00:00,0.0,8.2,84.03,2551.34,63,1.0,3.0,4.0,1.0,False
22,2023-01-12 14:00:00,0.0,7.7,84.03,1974.41,61,1.0,3.0,4.0,1.0,False
23,2023-01-12 15:00:00,0.0,6.1,84.03,839.55,37,1.0,3.0,4.0,1.0,False
24,2023-01-12 16:00:00,0.0,7.3,84.03,1427.24,42,1.0,3.0,4.0,1.0,False
25,2023-01-12 17:00:00,0.0,7.0,84.03,957.23,27,1.0,3.0,4.0,0.0,False
26,2023-01-12 18:00:00,0.0,6.6,84.03,139.5,3,1.0,3.0,4.0,0.0,False
27,2023-01-13 10:00:00,0.0,6.6,85.28,427.7,11,1.0,3.0,4.0,0.0,False
28,2023-01-13 11:00:00,0.0,7.2,85.28,1870.42,47,1.0,3.0,4.0,0.0,False
29,2023-01-13 12:00:00,0.0,7.9,85.28,1852.47,53,1.0,3.0,4.0,1.0,False
30,2023-01-13 13:00:00,0.0,8.6,85.28,1350.94,47,1.0,3.0,4.0,1.0,False
31,2023-01-13 14:00:00,0.0,8.5,85.28,2577.05,46,1.0,3.0,4.0,1.0,False
32,2023-01-13 15:00:00,0.0,8.1,85.28,1188.15,36,1.0,3.0,4.0,1.0,False
33,2023-01-13 16:00:00,0.0,7.6,85.28,1937.59,43,1.0,3.0,4.0,1.0,False
34,2023-01-13 17:00:00,0.0,7.2,85.28,1686.45,28,1.0,3.0,4.0,0.0,False
35,2023-01-13 18:00:00,0.0,7.5,85.28,8.75,2,1.0,3.0,4.0,0.0,False
36,2023-01-14 10:00:00,0.0,4.9,84.24,887.02,21,1.0,4.0,5.0,0.0,False
37,2023-01-14 11:00:00,0.0,5.3,84.24,2053.02,48,1.0,4.0,5.0,0.0,False
38,2023-01-14 12:00:00,0.0,5.8,84.24,1890.02,53,1.0,4.0,5.0,1.0,False
39,2023-01-14 13:00:00,0.0,6.1,84.24,1979.99,71,1.0,4.0,5.0,1.0,False
40,2023-01-14 14:00:00,0.0,6.3,84.24,2709.66,62,1.0,4.0,5.0,1.0,False
41,2023-01-14 15:00:00,0.0,5.6,84.24,2564.84,63,1.0,4.0,5.0,1.0,False
42,2023-01-14 16:00:00,0.0,4.9,84.24,2915.23,51,1.0,4.0,5.0,1.0,False
43,2023-01-14 17:00:00,0.0,3.6,84.24,2305.14,41,1.0,4.0,5.0,0.0,False
44,2023-01-14 18:00:00,0.0,2.9,84.24,6,1,1.0,4.0,5.0,0.0,False
45,2023-01-15 10:00:00,0.0,3.7,84.24,0,0,1.0,3.0,4.0,0.0,False
46,2023-01-15 11:00:00,0.0,4.1,84.24,1150.23,27,1.0,3.0,4.0,0.0,False
47,2023-01-15 12:00:00,0.0,4.3,84.24,1830.20,38,1.0,3.0,4.0,1.0,False
48,2023-01-15 13:00:00,0.0,4.7,84.24,2468.21,51,1.0,3.0,4.0,1.0,False
49,2023-01-15 14:00:00,0.0,4.9,84.24,2152.80,50,1.0,3.0,4.0,1.0,False
50,2023-01-15 15:00:00,0.1,5.0,84.24,2256.84,56,1.0,3.0,4.0,1.0,False
51,2023-01-15 16:00:00,0.0,4.2,84.24,1787.63,38,1.0,3.0,4.0,1.0,False
52,2023-01-15 17:00:00,0.0,3.9,84.24,339.26,13,1.0,3.0,4.0,0.0,False
53,2023-01-15 18:00:00,0.0,3.7,84.24,0,0,1.0,3.0,4.0,0.0,False
54,2023-01-16 10:00:00,0.0,-0.4,84.24,831.13,14,1.0,3.0,4.0,0.0,False
55,2023-01-16 11:00:00,0.0,0.7,84.24,635.91,28,1.0,3.0,4.0,0.0,False
56,2023-01-16 12:00:00,0.0,1.7,84.24,1390.33,39,1.0,3.0,4.0,1.0,False
57,2023-01-16 13:00:00,0.0,1.9,84.24,1365.13,37,1.0,3.0,4.0,1.0,False
58,2023-01-16 14:00:00,0.0,2.3,84.24,2050.11,53,1.0,3.0,4.0,1.0,False
59,2023-01-16 15:00:00,0.0,2.1,84.24,1405.69,23,1.0,3.0,4.0,1.0,False
60,2023-01-16 16:00:00,0.0,1.2,84.24,878.13,26,1.0,3.0,4.0,1.0,False
61,2023-01-16 17:00:00,0.0,0.5,84.24,772.78,22,1.0,3.0,4.0,0.0,False
62,2023-01-16 18:00:00,0.0,0.4,84.24,18,1,1.0,3.0,4.0,0.0,False
63,2023-01-17 10:00:00,0.0,-2.6,85.92,598.53,17,1.0,3.0,4.0,0.0,False
64,2023-01-17 11:00:00,0.0,-1.0,85.92,994.03,19,1.0,3.0,4.0,0.0,False
65,2023-01-17 12:00:00,0.0,0.3,85.92,1376.76,29,1.0,3.0,4.0,0.0,False
66,2023-01-17 13:00:00,0.0,1.1,85.92,3040.94,60,1.0,3.0,4.0,0.0,False
67,2023-01-17 14:00:00,0.0,1.6,85.92,2103.56,49,1.0,3.0,4.0,0.0,False
68,2023-01-17 15:00:00,0.0,2.0,85.92,1735.09,45,1.0,3.0,4.0,0.0,False
69,2023-01-17 16:00:00,0.0,1.7,85.92,979.38,25,1.0,3.0,4.0,0.0,False
70,2023-01-17 17:00:00,0.0,0.7,85.92,2143.97,36,1.0,3.0,4.0,0.0,False
71,2023-01-17 18:00:00,0.0,0.2,85.92,342.65,5,1.0,3.0,4.0,0.0,False
72,2023-01-18 10:00:00,0.0,1.3,84.98,350.46,14,1.0,3.0,4.0,0.0,False
73,2023-01-18 11:00:00,0.0,2.3,84.98,1182.21,32,1.0,3.0,4.0,0.0,False
74,2023-01-18 12:00:00,0.0,2.4,84.98,1766.99,56,1.0,3.0,4.0,0.0,False
75,2023-01-18 13:00:00,0.0,2.7,84.98,3788.72,76,1.0,3.0,4.0,0.0,False
76,2023-01-18 14:00:00,0.0,3.2,84.98,2122.47,43,1.0,3.0,4.0,0.0,False
77,2023-01-18 15:00:00,0.0,3.7,84.98,969.91,29,1.0,3.0,4.0,0.0,False
78,2023-01-18 16:00:00,0.0,3.1,84.98,1629.13,37,1.0,3.0,4.0,0.0,False
79,2023-01-18 17:00:00,0.0,2.1,84.98,2186.83,44,1.0,3.0,4.0,0.0,False
80,2023-01-18 18:00:00,0.0,1.5,84.98,625.02,8,1.0,3.0,4.0,0.0,False
81,2023-01-19 10:00:00,0.0,0.9,86.16,554.53,17,1.0,3.0,4.0,0.0,False
82,2023-01-19 11:00:00,0.0,1.7,86.16,1511.36,35,1.0,3.0,4.0,0.0,False
83,2023-01-19 12:00:00,0.0,2.7,86.16,1597.76,33,1.0,3.0,4.0,1.0,False
84,2023-01-19 13:00:00,0.0,3.4,86.16,2531.50,63,1.0,3.0,4.0,1.0,False
85,2023-01-19 14:00:00,0.0,4.0,86.16,1776.89,42,1.0,3.0,4.0,1.0,False
86,2023-01-19 15:00:00,0.0,4.0,86.16,1535.01,40,1.0,3.0,4.0,1.0,False
87,2023-01-19 16:00:00,0.0,3.1,86.16,1746.13,40,1.0,3.0,4.0,1.0,False
88,2023-01-19 17:00:00,0.0,1.3,86.16,1414.25,40,1.0,3.0,4.0,0.0,False
89,2023-01-19 18:00:00,0.0,0.6,86.16,169.05,8,1.0,3.0,4.0,0.0,False
90,2023-01-20 10:00:00,0.0,-0.4,87.63,608.61,19,1.0,3.0,4.0,0.0,False
91,2023-01-20 11:00:00,0.0,2.9,87.63,1353.66,28,1.0,3.0,4.0,0.0,False
92,2023-01-20 12:00:00,0.0,5.1,87.63,3221.27,71,1.0,3.0,4.0,1.0,False
93,2023-01-20 13:00:00,0.0,6.2,87.63,1637.70,55,1.0,3.0,4.0,1.0,False
94,2023-01-20 14:00:00,0.0,6.6,87.63,2145.08,54,1.0,3.0,4.0,1.0,False
95,2023-01-20 15:00:00,0.0,6.7,87.63,2244.85,46,1.0,3.0,4.0,1.0,False
96,2023-01-20 16:00:00,0.0,5.7,87.63,2537.68,41,1.0,3.0,4.0,1.0,False
97,2023-01-20 17:00:00,0.0,4.4,87.63,1597.62,36,1.0,3.0,4.0,0.0,False
98,2023-01-20 18:00:00,0.0,4.8,87.63,249.45,7,1.0,3.0,4.0,0.0,False
99,2023-01-21 10:00:00,0.0,6.6,88.19,689.82,22,1.0,4.0,5.0,0.0,False
100,2023-01-21 11:00:00,0.0,7.1,88.19,1022.32,37,1.0,4.0,5.0,0.0,False
101,2023-01-21 12:00:00,0.0,7.4,88.19,1702.87,47,1.0,4.0,5.0,1.0,False
102,2023-01-21 13:00:00,0.0,7.4,88.19,1723.77,64,1.0,4.0,5.0,1.0,False
103,2023-01-21 14:00:00,0.0,7.0,88.19,1562.98,61,1.0,4.0,5.0,1.0,False
104,2023-01-21 15:00:00,0.0,7.0,88.19,2948.24,79,1.0,4.0,5.0,1.0,False
105,2023-01-21 16:00:00,0.0,7.0,88.19,3175.58,63,1.0,4.0,5.0,1.0,False
106,2023-01-21 17:00:00,0.0,6.7,88.19,1926.20,42,1.0,4.0,5.0,0.0,False
107,2023-01-21 18:00:00,0.0,6.7,88.19,182.92,3,1.0,4.0,5.0,0.0,False
108,2023-01-22 10:00:00,0.0,9.2,88.19,0,0,1.0,3.0,4.0,0.0,False
109,2023-01-22 11:00:00,0.0,10.2,88.19,1077.59,28,1.0,3.0,4.0,0.0,False
110,2023-01-22 12:00:00,0.0,10.6,88.19,1052.38,44,1.0,3.0,4.0,1.0,False
111,2023-01-22 13:00:00,0.0,9.8,88.19,2013.58,50,1.0,3.0,4.0,1.0,False
112,2023-01-22 14:00:00,0.0,10.1,88.19,2045.34,64,1.0,3.0,4.0,1.0,False
113,2023-01-22 15:00:00,0.0,10.6,88.19,1689.63,60,1.0,3.0,4.0,1.0,False
114,2023-01-22 16:00:00,0.0,10.5,88.19,1871.52,40,1.0,3.0,4.0,1.0,False
115,2023-01-22 17:00:00,0.0,8.9,88.19,846.85,23,1.0,3.0,4.0,0.0,False
116,2023-01-22 18:00:00,0.0,8.5,88.19,36.4,2,1.0,3.0,4.0,0.0,False
117,2023-01-23 10:00:00,0.0,9.4,88.19,107.75,5,1.0,3.0,4.0,0.0,False
118,2023-01-23 11:00:00,0.0,10.6,88.19,1254.76,23,1.0,3.0,4.0,0.0,False
119,2023-01-23 12:00:00,0.0,11.1,88.19,1345.92,33,1.0,3.0,4.0,1.0,False
120,2023-01-23 13:00:00,0.0,11.7,88.19,1473.22,43,1.0,3.0,4.0,1.0,False
121,2023-01-23 14:00:00,0.0,11.1,88.19,1131.38,28,1.0,3.0,4.0,1.0,False
122,2023-01-23 15:00:00,0.0,9.7,88.19,1554.52,34,1.0,3.0,4.0,1.0,False
123,2023-01-23 16:00:00,0.0,9.6,88.19,1275.01,25,1.0,3.0,4.0,1.0,False
124,2023-01-23 17:00:00,0.0,9.3,88.19,1088.05,32,1.0,3.0,4.0,0.0,False
125,2023-01-23 18:00:00,0.0,8.8,88.19,181,3,1.0,3.0,4.0,0.0,False
126,2023-01-24 10:00:00,0.0,8.9,86.13,630.13,20,1.0,3.0,4.0,0.0,False
127,2023-01-24 11:00:00,0.0,10.1,86.13,1427.89,33,1.0,3.0,4.0,0.0,False
128,2023-01-24 12:00:00,0.0,9.9,86.13,1591.48,44,1.0,3.0,4.0,0.0,False
129,2023-01-24 13:00:00,0.0,10.0,86.13,2927.26,58,1.0,3.0,4.0,0.0,False
130,2023-01-24 14:00:00,0.0,10.1,86.13,2380.72,49,1.0,3.0,4.0,0.0,False
131,2023-01-24 15:00:00,0.0,10.6,86.13,940.31,33,1.0,3.0,4.0,0.0,False
132,2023-01-24 16:00:00,0.0,9.6,86.13,1093.82,27,1.0,3.0,4.0,0.0,False
133,2023-01-24 17:00:00,0.0,9.3,86.13,931.2,24,1.0,3.0,4.0,0.0,False
134,2023-01-24 18:00:00,0.0,9.4,86.13,307.02,4,1.0,3.0,4.0,0.0,False
135,2023-01-25 10:00:00,0.0,8.7,86.12,750.58,14,1.0,2.0,3.0,0.0,False
136,2023-01-25 11:00:00,0.1,9.3,86.12,578.11,18,1.0,2.0,3.0,0.0,False
137,2023-01-25 12:00:00,0.2,9.2,86.12,1381.61,33,1.0,2.0,3.0,0.0,False
138,2023-01-25 13:00:00,0.0,8.9,86.12,2455.93,43,1.0,2.0,3.0,0.0,False
139,2023-01-25 14:00:00,0.0,8.9,86.12,953.31,34,1.0,2.0,3.0,0.0,False
140,2023-01-25 15:00:00,0.0,9.1,86.12,1437.64,34,1.0,2.0,3.0,0.0,False
141,2023-01-25 16:00:00,0.0,7.6,86.12,1874.32,24,1.0,2.0,3.0,0.0,False
142,2023-01-25 17:00:00,0.0,5.2,86.12,776.08,23,1.0,2.0,3.0,0.0,False
143,2023-01-25 18:00:00,0.0,4.5,86.12,343.15,2,1.0,2.0,3.0,0.0,False
144,2023-01-26 10:00:00,0.0,4.7,87.47,311.15,5,1.0,2.0,3.0,0.0,False
145,2023-01-26 11:00:00,0.0,5.7,87.47,927.60,25,1.0,2.0,3.0,0.0,False
146,2023-01-26 12:00:00,0.0,6.2,87.47,1144.28,35,1.0,2.0,3.0,1.0,False
147,2023-01-26 13:00:00,0.0,7.3,87.47,1304.86,36,1.0,2.0,3.0,1.0,False
148,2023-01-26 14:00:00,0.0,7.8,87.47,1984.44,31,1.0,2.0,3.0,1.0,False
149,2023-01-26 15:00:00,0.0,7.6,87.47,1047.93,23,1.0,2.0,3.0,1.0,False
150,2023-01-26 16:00:00,0.0,6.3,87.47,1045.83,24,1.0,2.0,3.0,1.0,False
151,2023-01-26 17:00:00,0.0,6.4,87.47,1436.63,30,1.0,2.0,3.0,0.0,False
152,2023-01-26 18:00:00,0.0,6.1,87.47,317.65,5,1.0,2.0,3.0,0.0,False
153,2023-01-27 10:00:00,0.0,4.0,86.66,214.65,8,1.0,3.0,4.0,0.0,False
154,2023-01-27 11:00:00,0.0,4.4,86.66,1209.09,31,1.0,3.0,4.0,0.0,False
155,2023-01-27 12:00:00,0.0,5.1,86.66,2032.38,45,1.0,3.0,4.0,1.0,False
156,2023-01-27 13:00:00,0.0,6.4,86.66,2638.59,44,1.0,3.0,4.0,1.0,False
157,2023-01-27 14:00:00,0.0,7.0,86.66,2031.99,41,1.0,3.0,4.0,1.0,False
158,2023-01-27 15:00:00,0.0,6.4,86.66,898.24,19,1.0,3.0,4.0,1.0,False
159,2023-01-27 16:00:00,0.0,5.7,86.66,3028.25,35,1.0,3.0,4.0,1.0,False
160,2023-01-27 17:00:00,0.0,4.4,86.66,1463.07,30,1.0,3.0,4.0,0.0,False
161,2023-01-27 18:00:00,0.0,3.5,86.66,266.35,4,1.0,3.0,4.0,0.0,False
162,2023-01-28 10:00:00,0.0,5.3,84.9,1558.39,28,1.0,3.0,4.0,0.0,False
163,2023-01-28 11:00:00,0.0,5.7,84.9,1283.29,28,1.0,3.0,4.0,0.0,False
164,2023-01-28 12:00:00,0.0,6.1,84.9,1962.05,42,1.0,3.0,4.0,1.0,False
165,2023-01-28 13:00:00,0.0,6.2,84.9,2207.09,53,1.0,3.0,4.0,1.0,False
166,2023-01-28 14:00:00,0.0,6.1,84.9,2091.01,44,1.0,3.0,4.0,1.0,False
167,2023-01-28 15:00:00,0.0,6.1,84.9,2282.86,46,1.0,3.0,4.0,1.0,False
168,2023-01-28 16:00:00,0.0,5.9,84.9,2699.21,46,1.0,3.0,4.0,1.0,False
169,2023-01-28 17:00:00,0.0,5.8,84.9,1098.95,27,1.0,3.0,4.0,0.0,False
170,2023-01-28 18:00:00,0.0,5.8,84.9,22.5,1,1.0,3.0,4.0,0.0,False
171,2023-01-29 10:00:00,0.0,5.8,84.9,0,0,1.0,3.0,4.0,0.0,False
172,2023-01-29 11:00:00,0.0,6.1,84.9,675.60,22,1.0,3.0,4.0,0.0,False
173,2023-01-29 12:00:00,0.0,6.7,84.9,1575.03,34,1.0,3.0,4.0,1.0,False
174,2023-01-29 13:00:00,0.0,8.1,84.9,1427.48,54,1.0,3.0,4.0,1.0,False
175,2023-01-29 14:00:00,0.0,9.4,84.9,2127.30,52,1.0,3.0,4.0,1.0,False
176,2023-01-29 15:00:00,0.0,9.8,84.9,1604.41,27,1.0,3.0,4.0,1.0,False
177,2023-01-29 16:00:00,0.0,9.9,84.9,1555.30,36,1.0,3.0,4.0,1.0,False
178,2023-01-29 17:00:00,0.0,9.8,84.9,805.06,21,1.0,3.0,4.0,0.0,False
179,2023-01-29 18:00:00,0.0,9.7,84.9,75.70,2,1.0,3.0,4.0,0.0,False
180,2023-01-30 10:00:00,0.0,4.9,84.9,606.03,16,1.0,2.0,3.0,0.0,False
181,2023-01-30 11:00:00,0.0,5.5,84.9,576.73,15,1.0,2.0,3.0,0.0,False
182,2023-01-30 12:00:00,0.0,7.7,84.9,2198.80,33,1.0,2.0,3.0,1.0,False
183,2023-01-30 13:00:00,0.0,8.1,84.9,1556.62,31,1.0,2.0,3.0,1.0,False
184,2023-01-30 14:00:00,0.0,8.0,84.9,1181.21,22,1.0,2.0,3.0,1.0,False
185,2023-01-30 15:00:00,0.0,8.4,84.9,1184.16,24,1.0,2.0,3.0,1.0,False
186,2023-01-30 16:00:00,0.0,7.9,84.9,766.98,18,1.0,2.0,3.0,1.0,False
187,2023-01-30 17:00:00,0.0,7.7,84.9,253.88,6,1.0,2.0,3.0,0.0,False
188,2023-01-30 18:00:00,0.0,7.4,84.9,0,0,1.0,2.0,3.0,0.0,False
189,2023-01-31 10:00:00,0.0,7.1,84.49,175.25,5,1.0,2.0,3.0,0.0,False
190,2023-01-31 11:00:00,0.0,7.5,84.49,1015.88,17,1.0,2.0,3.0,0.0,False
191,2023-01-31 12:00:00,0.0,7.6,84.49,909.0,21,1.0,2.0,3.0,0.0,False
192,2023-01-31 13:00:00,0.0,8.1,84.49,1264.79,35,1.0,2.0,3.0,0.0,False
193,2023-01-31 14:00:00,0.0,8.0,84.49,1359.05,28,1.0,2.0,3.0,0.0,False
194,2023-01-31 15:00:00,0.0,7.7,84.49,1113.36,18,1.0,2.0,3.0,0.0,False
195,2023-01-31 16:00:00,0.0,7.2,84.49,580.86,14,1.0,2.0,3.0,0.0,False
196,2023-01-31 17:00:00,0.0,7.5,84.49,756.33,15,1.0,2.0,3.0,0.0,False
197,2023-01-31 18:00:00,0.0,6.4,84.49,0,0,1.0,2.0,3.0,0.0,False
198,2023-02-01 10:00:00,0.0,7.9,82.84,453.30,8,1.0,2.0,3.0,0.0,False
199,2023-02-01 11:00:00,0.0,8.5,82.84,1179.59,29,1.0,2.0,3.0,0.0,False
200,2023-02-01 12:00:00,0.0,9.1,82.84,810.29,21,1.0,2.0,3.0,0.0,False
201,2023-02-01 13:00:00,0.0,9.4,82.84,1705.62,35,1.0,2.0,3.0,0.0,False
202,2023-02-01 14:00:00,0.0,9.7,82.84,1330.42,30,1.0,2.0,3.0,0.0,False
203,2023-02-01 15:00:00,0.0,9.7,82.84,629.33,17,1.0,2.0,3.0,0.0,False
204,2023-02-01 16:00:00,0.0,9.4,82.84,883.05,19,1.0,2.0,3.0,0.0,False
205,2023-02-01 17:00:00,0.0,9.2,82.84,2208.75,27,1.0,2.0,3.0,0.0,False
